id_municipio,cod_uf,prob_risco,em_risco
2908309,29,0.8409121721094978,1
2925402,29,0.84083010741584,1
2112274,21,0.8403481168458287,1
3300308,33,0.8402490726537285,1
5107859,51,0.8401166525575989,1
2100808,21,0.839907833240808,1
4306205,43,0.8398529370221212,1
2415008,24,0.8398220349113883,1
2932309,29,0.8397202988713696,1
2906873,29,0.839555000896969,1
1500859,15,0.8394061020025507,1
2906303,29,0.839289911881848,1
2410504,24,0.8391700311663658,1
1506500,15,0.8390900331867986,1
2904209,29,0.8390208784087625,1
2927606,29,0.8387770369136288,1
3503505,35,0.8384906617868556,1
2915106,29,0.8384486909871692,1
2108801,21,0.8383158737027698,1
1703891,17,0.8379502437538011,1
4313334,43,0.8378142903986788,1
2609907,26,0.8374245479891589,1
1301100,13,0.8368360357778636,1
2805307,28,0.8368277137105797,1
2918100,29,0.8360545029248103,1
1501303,15,0.836051234065214,1
2905404,29,0.8358316210884981,1
2804003,28,0.8353771248648247,1
1500602,15,0.8353287717778617,1
1502855,15,0.8348317557633874,1
2900801,29,0.8348054372502047,1
2506400,25,0.8343471833483507,1
2904852,29,0.8342673447403004,1
2930600,29,0.8336319808413701,1
5108352,51,0.8334871849740729,1
2927002,29,0.8334648701534206,1
2801207,28,0.8332531755587922,1
2903201,29,0.8330627411467879,1
4301636,43,0.8330278659522349,1
3142254,31,0.8329531256895012,1
2909901,29,0.8329456156733457,1
2929255,29,0.8327564926623313,1
5107354,51,0.8321850168537123,1
1504422,15,0.8319480276365488,1
2110658,21,0.8319408923993528,1
2805703,28,0.8316566415735642,1
3553104,35,0.8315961031965834,1
1507508,15,0.8311969683141258,1
2406809,24,0.8310602325228778,1
4315602,43,0.831008436923043,1
4202057,42,0.8308012651194872,1
4322541,43,0.8301918120941162,1
2933109,29,0.8300687818966345,1
4300851,43,0.8299605499671642,1
4300877,43,0.8298970848134724,1
4323804,43,0.8297374791451088,1
1304237,13,0.8294721634111941,1
1505007,15,0.8292740931150281,1
4302907,43,0.8292570838659541,1
4306700,43,0.8289109327340749,1
4100400,41,0.8288318773948492,1
2411502,24,0.8287855071872106,1
2502508,25,0.8287520207878663,1
2913903,29,0.8283984387693676,1
2932408,29,0.8278757877845931,1
1508100,15,0.8276155564394836,1
1303601,13,0.8275836101371004,1
2409902,24,0.8274231831654082,1
1709005,17,0.8273004288944537,1
2925709,29,0.8272966680549748,1
2500734,25,0.8271483563210498,1
3518859,35,0.8268096060969043,1
2902500,29,0.8266412832835346,1
2903300,29,0.8266191428165437,1
1501402,15,0.8263478292872952,1
2919157,29,0.8257308852893109,1
4207205,42,0.825236232657597,1
1302900,13,0.824534149527715,1
4317004,43,0.8243887635895419,1
